Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
489868,85099B,JUMBO BAG RED RETROSPOT,3,2024-07-31 09:10:00,9.27,16164,Spain
489526,22914,BLUE COAT RACK PARIS FASHION,2,2024-07-31 15:08:00,33.58,14171,United Kingdom
489538,23084,RABBIT NIGHT LIGHT,3,2024-08-01 08:50:00,5.88,17304,France
489709,21755,LOVE BUILDING BLOCK WORD,10,2024-08-03 13:16:00,34.44,15531,United Kingdom
489873,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2024-08-04 11:48:00,49.56,18008,United Kingdom
489513,22960,JAM MAKING SET WITH JARS,7,2024-08-04 15:00:00,25.29,18253,Italy
489597,21034,REX CASH+CARRY JUMBO SHOPPER,9,2024-08-05 15:56:00,32.26,16304,United Kingdom
489557,21212,PACK OF 72 RETROSPOT CAKE CASES,63,2024-08-05 19:16:00,49.26,14161,United Kingdom
489578,84029E,RED WOOLLY HOTTIE WHITE HEART,5,2024-08-06 19:53:00,32.95,17209,France
489722,22748,POPPY'S PLAYHOUSE KITCHEN,6,2024-08-07 13:58:00,47.69,17174,United Kingdom
489707,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2024-08-07 18:37:00,14.35,17295,United Kingdom
489534,22382,LUNCH BAG SPACEBOY DESIGN,36,2024-08-08 09:16:00,5.98,14847,United Kingdom
489514,21754,HOME BUILDING BLOCK WORD,9,2024-08-08 10:29:00,16.42,14951,United Kingdom
489655,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2024-08-08 15:17:00,9.83,18230,United Kingdom
489479,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,12,2024-08-08 19:39:00,28.02,14607,United Kingdom
489780,23204,JUMBO BAG BABUSHKA,1,2024-08-11 11:07:00,10.48,17702,Netherlands
489671,22633,HAND WARMER UNION JACK,5,2024-08-11 11:54:00,26.47,16233,United Kingdom
489589,23203,JUMBO BAG VINTAGE DOILY,4,2024-08-11 18:12:00,18.57,16581,United Kingdom
489556,21730,GLASS STAR FROSTED T-LIGHT HOLDER,79,2024-08-12 10:43:00,42.56,15230,United Kingdom
489485,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2024-08-12 14:59:00,17.43,16736,United Kingdom
489884,21212,PACK OF 72 RETROSPOT CAKE CASES,9,2024-08-13 14:05:00,23.87,17056,United Kingdom
489856,84406B,CREAM CUPID HEARTS COAT HANGER,2,2024-08-14 09:31:00,1.14,17024,United Kingdom
489687,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,40,2024-08-15 17:51:00,9.63,14068,France
489842,22382,LUNCH BAG SPACEBOY DESIGN,10,2024-08-15 19:27:00,44.02,17252,United Kingdom
489880,23204,JUMBO BAG BABUSHKA,7,2024-08-16 18:09:00,8.2,15349,United Kingdom
489546,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,10,2024-08-17 19:09:00,48.05,18220,United Kingdom
489656,71053,WHITE METAL LANTERN,7,2024-08-18 13:49:00,46.88,14745,United Kingdom
489736,20725,LUNCH BAG RED RETROSPOT,6,2024-08-18 14:47:00,25.84,14117,Italy
489811,22914,BLUE COAT RACK PARIS FASHION,4,2024-08-20 12:38:00,21.13,14133,United Kingdom
489705,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2024-08-20 13:47:00,48.08,15523,Germany
489737,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2024-08-21 13:15:00,26.89,17061,Norway
489645,23204,JUMBO BAG BABUSHKA,3,2024-08-25 15:01:00,44.38,17356,United Kingdom
489867,21755,LOVE BUILDING BLOCK WORD,5,2024-08-25 16:05:00,4.22,17594,United Kingdom
489814,22748,POPPY'S PLAYHOUSE KITCHEN,12,2024-08-25 19:00:00,28.31,15988,United Kingdom
489584,22748,POPPY'S PLAYHOUSE KITCHEN,65,2024-08-26 08:23:00,44.96,15649,United Kingdom
489706,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-08-26 09:06:00,16.58,16411,United Kingdom
489843,22382,LUNCH BAG SPACEBOY DESIGN,5,2024-08-26 13:42:00,33.81,14532,United Kingdom
489734,22913,RED COAT RACK PARIS FASHION,12,2024-08-27 09:28:00,32.94,15978,Germany
489747,22623,BOX OF VINTAGE JIGSAW BLOCKS,10,2024-08-27 12:14:00,29.0,15327,United Kingdom
489725,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,8,2024-08-27 18:46:00,26.17,16614,Germany
489504,47566,PARTY BUNTING,9,2024-08-27 19:40:00,23.7,15463,United Kingdom
489548,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,12,2024-08-28 19:01:00,30.51,15952,Germany
489791,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2024-08-29 19:09:00,49.95,16744,United Kingdom
489586,22382,LUNCH BAG SPACEBOY DESIGN,6,2024-08-30 12:33:00,34.64,16434,United Kingdom
489841,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2024-08-30 16:48:00,31.01,17436,France
489528,23084,RABBIT NIGHT LIGHT,1,2024-09-01 19:09:00,6.32,17096,EIRE
489798,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2024-09-03 15:42:00,16.92,17589,United Kingdom
489493,84406B,CREAM CUPID HEARTS COAT HANGER,8,2024-09-04 11:37:00,11.95,16618,United Kingdom
489790,21034,REX CASH+CARRY JUMBO SHOPPER,45,2024-09-05 14:52:00,22.15,16005,United Kingdom
489792,21777,RECIPE BOX WITH METAL HEART,2,2024-09-06 10:24:00,17.82,16492,United Kingdom
489743,22310,IVORY KNITTED MUG COSY,2,2024-09-06 14:54:00,11.64,16153,United Kingdom
489709,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2024-09-07 10:09:00,23.62,14478,United Kingdom
489653,71053,WHITE METAL LANTERN,7,2024-09-07 14:03:00,36.21,14305,United Kingdom
489480,48187,DOORMAT NEW ENGLAND,11,2024-09-07 18:38:00,4.66,16384,United Kingdom
489520,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2024-09-08 08:21:00,28.42,14004,United Kingdom
489467,22960,JAM MAKING SET WITH JARS,55,2024-09-08 09:47:00,30.18,14502,United Kingdom
489873,21755,LOVE BUILDING BLOCK WORD,12,2024-09-08 14:36:00,10.62,14693,Germany
489507,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,12,2024-09-09 15:02:00,9.27,18236,EIRE
489595,22720,SET OF 3 CAKE TINS PANTRY DESIGN,9,2024-09-09 15:15:00,3.9,17247,France
489735,22752,SET 7 BABUSHKA NESTING BOXES,1,2024-09-09 16:04:00,9.74,17613,United Kingdom
489467,22752,SET 7 BABUSHKA NESTING BOXES,5,2024-09-09 19:25:00,49.34,14508,France
489525,84029E,RED WOOLLY HOTTIE WHITE HEART,71,2024-09-10 12:06:00,3.1,17961,United Kingdom
489827,47566,PARTY BUNTING,1,2024-09-11 11:00:00,25.31,14549,Switzerland
489765,21755,LOVE BUILDING BLOCK WORD,11,2024-09-12 12:25:00,28.56,16531,United Kingdom
489557,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,7,2024-09-12 19:26:00,6.8,14241,Germany
489525,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2024-09-13 10:55:00,48.2,16548,France
489883,22622,BOX OF VINTAGE ALPHABET BLOCKS,11,2024-09-15 10:34:00,25.59,17205,EIRE
489614,22382,LUNCH BAG SPACEBOY DESIGN,7,2024-09-15 11:09:00,17.4,14370,United Kingdom
489440,21212,PACK OF 72 RETROSPOT CAKE CASES,11,2024-09-16 11:55:00,12.08,15258,United Kingdom
489440,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2024-09-16 14:04:00,33.59,17280,United Kingdom
489485,22913,RED COAT RACK PARIS FASHION,24,2024-09-16 16:44:00,28.96,16552,United Kingdom
489727,22960,JAM MAKING SET WITH JARS,1,2024-09-16 17:42:00,1.51,14738,United Kingdom
489715,22310,IVORY KNITTED MUG COSY,3,2024-09-17 11:06:00,5.01,15824,Netherlands
489807,23204,JUMBO BAG BABUSHKA,2,2024-09-17 11:30:00,39.36,16609,United Kingdom
489851,85099C,JUMBO BAG BAROQUE BLACK WHITE,2,2024-09-17 12:45:00,42.78,18162,United Kingdom
489509,22633,HAND WARMER UNION JACK,12,2024-09-17 14:42:00,42.77,16100,United Kingdom
489794,23298,SPOTTY BUNTING,8,2024-09-18 09:49:00,41.36,15235,United Kingdom
489786,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2024-09-18 14:14:00,11.78,14343,Germany
489569,22197,POPCORN HOLDER,9,2024-09-19 09:26:00,13.31,14552,France
489606,22913,RED COAT RACK PARIS FASHION,10,2024-09-19 19:07:00,31.19,14591,United Kingdom
489626,23084,RABBIT NIGHT LIGHT,10,2024-09-20 13:32:00,36.95,15984,France
489581,71053,WHITE METAL LANTERN,2,2024-09-20 17:38:00,28.03,16094,United Kingdom
489794,20725,LUNCH BAG RED RETROSPOT,12,2024-09-21 10:33:00,32.35,17511,United Kingdom
489846,22914,BLUE COAT RACK PARIS FASHION,10,2024-09-26 10:17:00,40.0,16285,United Kingdom
489834,85099C,JUMBO BAG BAROQUE BLACK WHITE,7,2024-09-26 16:21:00,41.7,16702,United Kingdom
489751,21754,HOME BUILDING BLOCK WORD,12,2024-09-26 17:42:00,23.23,15035,France
489770,71053,WHITE METAL LANTERN,5,2024-09-26 19:06:00,22.44,17945,United Kingdom
489633,22748,POPPY'S PLAYHOUSE KITCHEN,9,2024-09-29 09:07:00,49.97,16890,United Kingdom
489624,22633,HAND WARMER UNION JACK,3,2024-09-29 10:41:00,8.7,15794,United Kingdom
489597,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2024-09-29 14:40:00,14.02,15419,United Kingdom
489615,22622,BOX OF VINTAGE ALPHABET BLOCKS,56,2024-09-30 10:09:00,43.85,17435,United Kingdom
489810,20727,LUNCH BAG BLACK SKULL,8,2024-09-30 12:41:00,41.56,14181,France
489842,21730,GLASS STAR FROSTED T-LIGHT HOLDER,53,2024-10-01 10:42:00,44.52,14429,Germany
489852,84029E,RED WOOLLY HOTTIE WHITE HEART,44,2024-10-01 13:54:00,1.52,14742,United Kingdom
489702,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11,2024-10-01 17:18:00,35.99,16486,United Kingdom
489805,22745,POPPY'S PLAYHOUSE BEDROOM,8,2024-10-01 19:36:00,40.3,15510,United Kingdom
489785,48187,DOORMAT NEW ENGLAND,8,2024-10-02 16:58:00,8.11,16708,United Kingdom
489674,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2024-10-03 09:23:00,22.24,16995,Belgium
489765,48187,DOORMAT NEW ENGLAND,12,2024-10-03 12:15:00,22.5,14574,United Kingdom
489501,85099C,JUMBO BAG BAROQUE BLACK WHITE,5,2024-10-03 16:08:00,22.77,17650,France
489846,22752,SET 7 BABUSHKA NESTING BOXES,4,2024-10-05 14:38:00,39.99,14585,United Kingdom
489498,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2024-10-07 09:14:00,32.8,15082,United Kingdom
489730,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2024-10-07 19:12:00,27.06,17030,Norway
489566,22197,POPCORN HOLDER,5,2024-10-08 16:29:00,32.71,15212,United Kingdom
489620,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2024-10-09 09:02:00,8.51,14940,United Kingdom
489603,22960,JAM MAKING SET WITH JARS,5,2024-10-09 12:02:00,12.87,18159,United Kingdom
489588,20727,LUNCH BAG BLACK SKULL,11,2024-10-10 08:32:00,4.9,17660,United Kingdom
489839,23203,JUMBO BAG VINTAGE DOILY,9,2024-10-10 19:48:00,3.69,17321,United Kingdom
489520,23298,SPOTTY BUNTING,11,2024-10-11 09:28:00,32.49,17559,Spain
489709,22960,JAM MAKING SET WITH JARS,70,2024-10-11 14:22:00,30.6,17140,Germany
489673,85099B,JUMBO BAG RED RETROSPOT,1,2024-10-13 14:02:00,7.19,17721,United Kingdom
489750,22914,BLUE COAT RACK PARIS FASHION,26,2024-10-15 10:05:00,33.1,17883,United Kingdom
489721,47566,PARTY BUNTING,11,2024-10-15 13:30:00,19.25,17231,United Kingdom
489699,22197,POPCORN HOLDER,12,2024-10-17 17:22:00,37.84,17131,France
489662,22748,POPPY'S PLAYHOUSE KITCHEN,8,2024-10-17 19:33:00,18.08,17058,United Kingdom
489583,20725,LUNCH BAG RED RETROSPOT,1,2024-10-18 08:57:00,36.56,17128,Netherlands
489802,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,12,2024-10-18 13:52:00,4.11,15050,Belgium
489688,85099B,JUMBO BAG RED RETROSPOT,47,2024-10-18 17:59:00,36.26,15674,United Kingdom
489837,22382,LUNCH BAG SPACEBOY DESIGN,8,2024-10-19 16:51:00,14.91,16536,France
489549,22914,BLUE COAT RACK PARIS FASHION,27,2024-10-21 16:55:00,7.48,17541,United Kingdom
489571,20725,LUNCH BAG RED RETROSPOT,9,2024-10-23 19:13:00,6.97,16600,Germany
489867,22310,IVORY KNITTED MUG COSY,6,2024-10-24 19:29:00,22.89,18129,United Kingdom
489538,21212,PACK OF 72 RETROSPOT CAKE CASES,10,2024-10-25 14:47:00,30.87,15538,United Kingdom
489469,22752,SET 7 BABUSHKA NESTING BOXES,1,2024-10-26 11:39:00,38.95,17899,United Kingdom
489714,22913,RED COAT RACK PARIS FASHION,2,2024-10-26 15:31:00,41.52,17391,United Kingdom
489509,22752,SET 7 BABUSHKA NESTING BOXES,11,2024-10-26 16:12:00,14.53,18118,Germany
489532,84406B,CREAM CUPID HEARTS COAT HANGER,5,2024-10-28 11:32:00,10.16,16830,United Kingdom
489613,23203,JUMBO BAG VINTAGE DOILY,3,2024-10-28 12:33:00,42.11,15054,United Kingdom
489509,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2024-10-28 16:10:00,43.1,14554,United Kingdom
489822,23084,RABBIT NIGHT LIGHT,4,2024-10-30 19:18:00,43.09,15313,United Kingdom
489806,71053,WHITE METAL LANTERN,2,2024-10-31 09:29:00,16.73,16032,France
489724,22382,LUNCH BAG SPACEBOY DESIGN,11,2024-11-04 11:32:00,15.83,14095,United Kingdom
489659,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2024-11-04 17:55:00,46.62,17179,Spain
489509,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,96,2024-11-05 11:50:00,12.59,18013,Germany
489828,21034,REX CASH+CARRY JUMBO SHOPPER,1,2024-11-06 15:26:00,35.69,16689,United Kingdom
489613,47566,PARTY BUNTING,11,2024-11-07 10:23:00,37.36,15754,United Kingdom
489732,21034,REX CASH+CARRY JUMBO SHOPPER,11,2024-11-10 09:05:00,14.35,17793,United Kingdom
489488,20725,LUNCH BAG RED RETROSPOT,3,2024-11-10 13:02:00,11.8,16121,Germany
489519,22623,BOX OF VINTAGE JIGSAW BLOCKS,9,2024-11-10 15:22:00,1.82,16084,United Kingdom
489816,48187,DOORMAT NEW ENGLAND,12,2024-11-11 09:38:00,39.38,17960,France
489723,21755,LOVE BUILDING BLOCK WORD,8,2024-11-11 13:10:00,28.91,15584,United Kingdom
489821,23203,JUMBO BAG VINTAGE DOILY,1,2024-11-12 12:01:00,0.52,17789,EIRE
489639,22633,HAND WARMER UNION JACK,69,2024-11-13 14:24:00,6.85,17514,United Kingdom
489691,22752,SET 7 BABUSHKA NESTING BOXES,6,2024-11-13 17:00:00,25.31,16146,United Kingdom
489563,23204,JUMBO BAG BABUSHKA,1,2024-11-15 15:28:00,42.56,15789,United Kingdom
489745,85099B,JUMBO BAG RED RETROSPOT,4,2024-11-16 08:17:00,38.87,14009,United Kingdom
489778,22960,JAM MAKING SET WITH JARS,5,2024-11-17 15:25:00,34.21,14123,United Kingdom
489543,22745,POPPY'S PLAYHOUSE BEDROOM,1,2024-11-19 14:24:00,13.11,17987,France
489709,71053,WHITE METAL LANTERN,3,2024-11-23 14:19:00,33.96,15192,United Kingdom
489740,22912,YELLOW COAT RACK PARIS FASHION,5,2024-11-24 19:45:00,12.1,15947,United Kingdom
489484,84029E,RED WOOLLY HOTTIE WHITE HEART,8,2024-11-25 14:15:00,42.98,16904,United Kingdom
489858,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2024-11-25 14:24:00,19.44,14316,United Kingdom
489483,21755,LOVE BUILDING BLOCK WORD,10,2024-11-26 08:22:00,2.33,14468,United Kingdom
489709,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2024-11-26 09:01:00,20.91,17499,Germany
489466,22914,BLUE COAT RACK PARIS FASHION,9,2024-11-26 15:38:00,43.11,14407,Germany
489518,22633,HAND WARMER UNION JACK,6,2024-11-26 19:57:00,19.95,17742,United Kingdom
489826,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2024-11-27 18:48:00,15.66,17129,France
489524,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,56,2024-11-29 12:48:00,24.94,15704,United Kingdom
489629,22913,RED COAT RACK PARIS FASHION,10,2024-11-29 13:11:00,47.01,17206,United Kingdom
489466,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2024-11-30 10:48:00,46.83,15744,Germany
489460,22745,POPPY'S PLAYHOUSE BEDROOM,3,2024-12-01 09:52:00,37.43,14285,United Kingdom
489706,84879,ASSORTED COLOUR BIRD ORNAMENT,29,2024-12-01 14:07:00,26.48,17972,United Kingdom
489845,22748,POPPY'S PLAYHOUSE KITCHEN,2,2024-12-02 08:12:00,42.12,17572,United Kingdom
489746,22912,YELLOW COAT RACK PARIS FASHION,2,2024-12-02 11:48:00,12.22,17867,France
489551,23084,RABBIT NIGHT LIGHT,10,2024-12-02 13:32:00,27.52,16140,United Kingdom
489726,22310,IVORY KNITTED MUG COSY,4,2024-12-03 11:31:00,29.68,16073,Netherlands
489648,22382,LUNCH BAG SPACEBOY DESIGN,7,2024-12-04 08:48:00,22.7,16311,France
489470,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2024-12-04 10:17:00,30.49,17642,United Kingdom
489482,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2024-12-04 13:52:00,2.53,18225,United Kingdom
489640,22633,HAND WARMER UNION JACK,1,2024-12-04 14:55:00,12.44,14687,United Kingdom
489602,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,12,2024-12-06 19:55:00,20.41,17789,United Kingdom
489840,22633,HAND WARMER UNION JACK,16,2024-12-07 10:02:00,47.72,17249,Germany
489848,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2024-12-08 16:13:00,25.13,15031,Germany
489563,22197,POPCORN HOLDER,9,2024-12-09 10:54:00,1.1,14997,United Kingdom
489684,22197,POPCORN HOLDER,33,2024-12-10 13:55:00,35.51,17824,United Kingdom
489645,23203,JUMBO BAG VINTAGE DOILY,3,2024-12-13 10:27:00,22.65,15349,EIRE
489734,21754,HOME BUILDING BLOCK WORD,4,2024-12-13 10:36:00,42.8,17431,United Kingdom
489514,22960,JAM MAKING SET WITH JARS,2,2024-12-13 11:19:00,5.21,15273,United Kingdom
489864,84029E,RED WOOLLY HOTTIE WHITE HEART,5,2024-12-15 13:57:00,39.52,18244,United Kingdom
489567,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2024-12-16 15:14:00,47.15,17275,United Kingdom
489625,20725,LUNCH BAG RED RETROSPOT,98,2024-12-16 19:44:00,3.18,14243,United Kingdom
489828,71053,WHITE METAL LANTERN,5,2024-12-17 14:24:00,28.94,14288,EIRE
489824,21777,RECIPE BOX WITH METAL HEART,3,2024-12-17 15:10:00,16.69,16070,United Kingdom
489567,23204,JUMBO BAG BABUSHKA,99,2024-12-17 16:02:00,31.8,15571,United Kingdom
489499,23203,JUMBO BAG VINTAGE DOILY,21,2024-12-19 15:58:00,43.9,15521,United Kingdom
489806,22914,BLUE COAT RACK PARIS FASHION,10,2024-12-19 17:55:00,43.06,16475,Germany
489786,22086,PAPER CHAIN KIT 50'S CHRISTMAS,8,2024-12-19 19:31:00,3.14,16377,United Kingdom
489539,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,12,2024-12-20 13:41:00,13.6,15085,Germany
489703,22748,POPPY'S PLAYHOUSE KITCHEN,2,2024-12-22 13:19:00,46.43,15731,United Kingdom
489528,22086,PAPER CHAIN KIT 50'S CHRISTMAS,7,2024-12-23 08:10:00,20.16,18154,United Kingdom
489617,84406B,CREAM CUPID HEARTS COAT HANGER,7,2024-12-23 09:18:00,35.48,17620,United Kingdom
489556,22745,POPPY'S PLAYHOUSE BEDROOM,12,2024-12-23 09:31:00,29.33,15461,France
489851,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2024-12-24 09:26:00,6.46,17530,Germany
489491,20725,LUNCH BAG RED RETROSPOT,2,2024-12-24 11:00:00,9.06,17962,Australia
489591,22623,BOX OF VINTAGE JIGSAW BLOCKS,3,2024-12-24 19:15:00,1.04,15699,United Kingdom
489833,22748,POPPY'S PLAYHOUSE KITCHEN,7,2024-12-25 16:56:00,6.94,15102,EIRE
489602,22623,BOX OF VINTAGE JIGSAW BLOCKS,2,2024-12-27 10:21:00,11.72,14699,United Kingdom
489878,21777,RECIPE BOX WITH METAL HEART,2,2024-12-27 18:05:00,35.83,17776,United Kingdom
489726,23204,JUMBO BAG BABUSHKA,6,2024-12-28 15:09:00,44.41,14175,United Kingdom
489736,71053,WHITE METAL LANTERN,91,2024-12-29 10:34:00,8.24,18263,United Kingdom
489510,23203,JUMBO BAG VINTAGE DOILY,6,2024-12-29 11:11:00,6.23,18056,United Kingdom
